matricula;AnoMes_Formatted;leads;trabalhado;abordado;negociado;rec_orcamento;cotado;transm_bru;transm_liq;rec_canc_transm;premio_transm;premio_rec_canc;premio_emi;ticket_med_bru;ticket_med_lid;%Trabalhado;%Abordado;%Cotado;%Conversão_Bruta;%Conversão_Líquida;%Eficiência;AnoMes_Formatted:1;monitoria;sac;tempo_logado;Status_Meta;Operador_Sequencial
4400547;202101;22;22;18;12;4;8;6;4;2;11434;4406;7028;3811,333334;3514;1;0,818181818;0,444444444;0,75;0,5;0,181818182;202101;64;0;21768;abaixo da meta;1
4400547;202104;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202104;64;0;21768;abaixo da meta;1
4400549;202104;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202104;60;0;26376;abaixo da meta;1
4400549;202107;12;12;12;12;2;10;4;4;0;10668;0;10668;5334;5334;1;1;0,833333333;0,4;0,4;0,333333333;202107;60;0;26376;abaixo da meta;1
4400550;202103;20;20;20;16;2;14;4;4;0;6002;0;6002;3001;3001;1;1;0,7;0,285714286;0,285714286;0,2;202103;null;null;null;abaixo da meta;1
4400551;202103;24;24;24;14;4;10;2;2;0;6852;0;6852;6852;6852;1;1;0,416666667;0,2;0,2;0,083333333;202103;null;null;null;abaixo da meta;1
4400552;202101;14;14;14;8;2;6;0;0;0;0;0;0;0;0;1;1;0,428571429;0;0;0;202101;88;0;27952;abaixo da meta;1
4400552;202103;10;10;10;2;0;2;0;0;0;0;0;0;0;0;1;1;0,2;0;0;0;202103;88;0;27952;abaixo da meta;1
4400553;202109;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202109;null;null;null;abaixo da meta;1
4400554;202101;6;6;6;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202101;53;0;28129;abaixo da meta;1
4400554;202101;6;6;6;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202101;80;0;25207;abaixo da meta;2
4400554;202105;24;24;24;14;2;12;4;4;0;4720;0;4720;2360;2360;1;1;0,5;0,333333333;0,333333333;0,166666667;202105;53;0;28129;abaixo da meta;1
4400554;202105;24;24;24;14;2;12;4;4;0;4720;0;4720;2360;2360;1;1;0,5;0,333333333;0,333333333;0,166666667;202105;80;0;25207;abaixo da meta;2
4400554;202108;18;18;18;16;0;16;10;10;0;18298;0;18298;3659,6;3659,6;1;1;0,888888889;0,625;0,625;0,555555556;202108;53;0;28129;abaixo da meta;1
4400554;202108;18;18;18;16;0;16;10;10;0;18298;0;18298;3659,6;3659,6;1;1;0,888888889;0,625;0,625;0,555555556;202108;80;0;25207;abaixo da meta;2
4400555;202103;6;6;6;6;2;4;4;4;0;8572;0;8572;4286;4286;1;1;0,666666667;1;1;0,666666667;202103;null;null;null;abaixo da meta;1
4400557;202101;10;10;8;6;2;4;2;2;0;4564;0;4564;4564;4564;1;0,8;0,5;0,5;0,5;0,2;202101;null;null;null;abaixo da meta;1
4400557;202103;10;10;10;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202103;null;null;null;abaixo da meta;1
4400558;202101;18;18;14;4;0;4;0;0;0;0;0;0;0;0;1;0,777777778;0,285714286;0;0;0;202101;63;0;22648;abaixo da meta;1
4400558;202104;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202104;63;0;22648;abaixo da meta;1
4400558;202107;6;6;4;2;2;0;0;0;0;0;0;0;0;0;1;0,666666667;0;0;0;0;202107;63;0;22648;abaixo da meta;1
4400559;202104;20;20;20;4;0;4;2;2;0;3662;0;3662;3662;3662;1;1;0,2;0,5;0,5;0,1;202104;null;null;null;abaixo da meta;1
4400560;202107;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;74;0;25466;abaixo da meta;1
4400560;202109;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202109;74;0;25466;abaixo da meta;1
4400561;202109;18;18;18;16;2;14;10;10;0;16720;0;16720;3344;3344;1;1;0,777777778;0,714285714;0,714285714;0,555555556;202109;78;0;25743;abaixo da meta;1
4400561;202109;10;10;10;6;0;6;4;4;0;4818;0;4818;2409;2409;1;1;0,6;0,666666667;0,666666667;0,4;202109;78;0;25743;abaixo da meta;2
4400563;202101;20;20;20;18;0;18;4;2;2;6854;4084;2770;3427;2770;1;1;0,9;0,222222222;0,111111111;0,1;202101;68;0;28220;abaixo da meta;1
4400563;202101;6;6;6;4;0;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202101;68;0;28220;abaixo da meta;2
4400563;202109;10;10;10;10;0;10;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202109;68;0;28220;abaixo da meta;1
4400564;202106;10;10;10;8;2;6;0;0;0;0;0;0;0;0;1;1;0,6;0;0;0;202106;null;null;null;abaixo da meta;1
4400565;202103;12;12;12;8;4;4;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202103;null;null;null;abaixo da meta;1
4400566;202108;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202108;null;null;null;abaixo da meta;1
4400567;202104;10;10;10;6;0;6;2;2;0;3466;0;3466;3466;3466;1;1;0,6;0,333333333;0,333333333;0,2;202104;51;0;21004;abaixo da meta;1
4400568;202106;18;18;18;8;0;8;4;4;0;8290;0;8290;4145;4145;1;1;0,444444444;0,5;0,5;0,222222222;202106;null;null;null;abaixo da meta;1
4400568;202108;6;6;6;6;2;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202108;null;null;null;abaixo da meta;1
4400569;202102;8;8;8;4;0;4;2;2;0;2688;0;2688;2688;2688;1;1;0,5;0,5;0,5;0,25;202102;null;null;null;abaixo da meta;1
4400570;202107;20;18;18;10;0;10;4;4;0;8398;0;8398;4199;4199;0,9;1;0,555555556;0,4;0,4;0,2;202107;95;0;27481;abaixo da meta;1
4400570;202107;10;10;10;10;0;10;10;10;0;31540;0;31540;6308;6308;1;1;1;1;1;1;202107;95;0;27481;abaixo da meta;2
4400570;202109;22;22;22;8;0;8;2;2;0;1932;0;1932;1932;1932;1;1;0,363636364;0,25;0,25;0,090909091;202109;95;0;27481;abaixo da meta;1
4400571;202102;12;12;12;10;0;10;0;0;0;0;0;0;0;0;1;1;0,833333333;0;0;0;202102;58;0;25815;abaixo da meta;1
4400571;202105;14;14;8;2;2;0;0;0;0;0;0;0;0;0;1;0,571428571;0;0;0;0;202105;58;0;25815;abaixo da meta;1
4400573;202106;26;26;26;22;4;18;12;12;0;29128;0;29128;4854,666666;4854,666666;1;1;0,692307692;0,666666667;0,666666667;0,461538462;202106;51;0;27958;abaixo da meta;1
4400573;202108;16;16;14;6;0;6;2;2;0;3008;0;3008;3008;3008;1;0,875;0,428571429;0,333333333;0,333333333;0,125;202108;51;0;27958;abaixo da meta;1
4400574;202102;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202102;57;0;27556;abaixo da meta;1
4400574;202102;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202102;71;0;24106;abaixo da meta;2
4400574;202102;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202102;95;0;25499;abaixo da meta;3
4400574;202107;14;14;14;12;0;12;2;2;0;4598;0;4598;4598;4598;1;1;0,857142857;0,166666667;0,166666667;0,142857143;202107;57;0;27556;abaixo da meta;1
4400574;202107;14;14;14;12;0;12;2;2;0;4598;0;4598;4598;4598;1;1;0,857142857;0,166666667;0,166666667;0,142857143;202107;71;0;24106;abaixo da meta;2
4400574;202107;14;14;14;12;0;12;2;2;0;4598;0;4598;4598;4598;1;1;0,857142857;0,166666667;0,166666667;0,142857143;202107;95;0;25499;abaixo da meta;3
4400574;202108;18;18;18;12;4;8;0;0;0;0;0;0;0;0;1;1;0,444444444;0;0;0;202108;57;0;27556;abaixo da meta;1
4400574;202108;18;18;18;12;4;8;0;0;0;0;0;0;0;0;1;1;0,444444444;0;0;0;202108;71;0;24106;abaixo da meta;2
4400574;202108;18;18;18;12;4;8;0;0;0;0;0;0;0;0;1;1;0,444444444;0;0;0;202108;95;0;25499;abaixo da meta;3
4400574;202108;10;10;10;8;4;4;0;0;0;0;0;0;0;0;1;1;0,4;0;0;0;202108;57;0;27556;abaixo da meta;4
4400574;202108;10;10;10;8;4;4;0;0;0;0;0;0;0;0;1;1;0,4;0;0;0;202108;71;0;24106;abaixo da meta;5
4400574;202108;10;10;10;8;4;4;0;0;0;0;0;0;0;0;1;1;0,4;0;0;0;202108;95;0;25499;abaixo da meta;6
4400574;202109;26;26;26;18;4;14;4;4;0;7472;0;7472;3736;3736;1;1;0,538461538;0,285714286;0,285714286;0,153846154;202109;57;0;27556;abaixo da meta;1
4400574;202109;26;26;26;18;4;14;4;4;0;7472;0;7472;3736;3736;1;1;0,538461538;0,285714286;0,285714286;0,153846154;202109;71;0;24106;abaixo da meta;2
4400574;202109;26;26;26;18;4;14;4;4;0;7472;0;7472;3736;3736;1;1;0,538461538;0,285714286;0,285714286;0,153846154;202109;95;0;25499;abaixo da meta;3
4400574;202109;2;2;2;2;0;2;2;2;0;2788;0;2788;2788;2788;1;1;1;1;1;1;202109;57;0;27556;abaixo da meta;4
4400574;202109;2;2;2;2;0;2;2;2;0;2788;0;2788;2788;2788;1;1;1;1;1;1;202109;71;0;24106;abaixo da meta;5
4400574;202109;2;2;2;2;0;2;2;2;0;2788;0;2788;2788;2788;1;1;1;1;1;1;202109;95;0;25499;abaixo da meta;6
4400575;202106;12;12;12;12;0;12;2;2;0;1950;0;1950;1950;1950;1;1;1;0,166666667;0,166666667;0,166666667;202106;null;null;null;abaixo da meta;1
4400576;202101;10;10;10;8;0;8;2;2;0;3740;0;3740;3740;3740;1;1;0,8;0,25;0,25;0,2;202101;80;0;23229;abaixo da meta;1
4400576;202101;10;10;10;8;0;8;2;2;0;3740;0;3740;3740;3740;1;1;0,8;0,25;0,25;0,2;202101;94;0;22666;abaixo da meta;2
4400576;202101;22;22;20;18;6;12;0;0;0;0;0;0;0;0;1;0,909090909;0,6;0;0;0;202101;80;0;23229;abaixo da meta;3
4400576;202101;22;22;20;18;6;12;0;0;0;0;0;0;0;0;1;0,909090909;0,6;0;0;0;202101;94;0;22666;abaixo da meta;4
4400576;202103;14;14;14;14;0;14;6;6;0;14640;0;14640;4880;4880;1;1;1;0,428571429;0,428571429;0,428571429;202103;80;0;23229;abaixo da meta;1
4400576;202103;14;14;14;14;0;14;6;6;0;14640;0;14640;4880;4880;1;1;1;0,428571429;0,428571429;0,428571429;202103;94;0;22666;abaixo da meta;2
4400576;202106;18;18;18;14;4;10;4;4;0;9980;0;9980;4990;4990;1;1;0,555555556;0,4;0,4;0,222222222;202106;80;0;23229;abaixo da meta;1
4400576;202106;18;18;18;14;4;10;4;4;0;9980;0;9980;4990;4990;1;1;0,555555556;0,4;0,4;0,222222222;202106;94;0;22666;abaixo da meta;2
4400577;202101;4;4;4;4;2;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202101;57;0;24175;abaixo da meta;1
4400577;202102;16;16;16;8;0;8;2;2;0;4768;0;4768;4768;4768;1;1;0,5;0,25;0,25;0,125;202102;57;0;24175;abaixo da meta;1
4400578;202103;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202103;null;null;null;abaixo da meta;1
4400579;202106;8;8;8;4;2;2;2;0;2;3718;3718;0;3718;0;1;1;0,25;1;0;0;202106;null;null;null;abaixo da meta;1
4400580;202105;12;12;12;6;2;4;2;2;0;2342;0;2342;2342;2342;1;1;0,333333333;0,5;0,5;0,166666667;202105;null;null;null;abaixo da meta;1
4400582;202101;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202101;88;0;24557;abaixo da meta;1
4400582;202108;18;18;18;16;6;10;4;4;0;6810;0;6810;3405;3405;1;1;0,555555556;0,4;0,4;0,222222222;202108;88;0;24557;abaixo da meta;1
4400582;202109;8;8;8;2;0;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202109;88;0;24557;abaixo da meta;1
4400583;202109;16;16;16;16;2;14;8;8;0;18026;0;18026;4506,5;4506,5;1;1;0,875;0,571428571;0,571428571;0,5;202109;90;0;25497;abaixo da meta;1
4400584;202101;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202101;null;null;null;abaixo da meta;1
4400584;202102;22;22;18;16;6;10;0;0;0;0;0;0;0;0;1;0,818181818;0,555555556;0;0;0;202102;null;null;null;abaixo da meta;1
4400584;202102;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202102;null;null;null;abaixo da meta;2
4400585;202103;14;14;14;10;0;10;6;6;0;17552;0;17552;5850,666666;5850,666666;1;1;0,714285714;0,6;0,6;0,428571429;202103;68;0;24853;abaixo da meta;1
4400585;202108;22;22;22;8;0;8;0;0;0;0;0;0;0;0;1;1;0,363636364;0;0;0;202108;68;0;24853;abaixo da meta;1
4400586;202102;10;10;10;6;0;6;0;0;0;0;0;0;0;0;1;1;0,6;0;0;0;202102;null;null;null;abaixo da meta;1
4400587;202101;8;8;8;2;0;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202101;null;null;null;abaixo da meta;1
4400587;202104;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202104;null;null;null;abaixo da meta;1
4400588;202105;16;16;16;14;4;10;2;2;0;14576;0;14576;14576;14576;1;1;0,625;0,2;0,2;0,125;202105;69;0;25910;abaixo da meta;1
4400589;202104;10;10;10;10;2;8;6;6;0;15690;0;15690;5230;5230;1;1;0,8;0,75;0,75;0,6;202104;86;0;28648;abaixo da meta;1
4400589;202104;10;10;10;10;2;8;6;6;0;15690;0;15690;5230;5230;1;1;0,8;0,75;0,75;0,6;202104;94;0;22090;abaixo da meta;2
4400589;202104;30;30;30;24;4;20;8;8;0;11288;0;11288;2822;2822;1;1;0,666666667;0,4;0,4;0,266666667;202104;86;0;28648;abaixo da meta;3
4400589;202104;30;30;30;24;4;20;8;8;0;11288;0;11288;2822;2822;1;1;0,666666667;0,4;0,4;0,266666667;202104;94;0;22090;abaixo da meta;4
4400590;202101;22;22;22;20;4;16;4;4;0;9158;0;9158;4579;4579;1;1;0,727272727;0,25;0,25;0,181818182;202101;71;0;27242;abaixo da meta;1
4400590;202101;22;22;22;20;4;16;4;4;0;9158;0;9158;4579;4579;1;1;0,727272727;0,25;0,25;0,181818182;202101;73;0;25970;abaixo da meta;2
4400590;202108;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202108;71;0;27242;abaixo da meta;1
4400590;202108;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202108;73;0;25970;abaixo da meta;2
4400591;202101;26;26;26;14;4;10;8;8;0;15574;0;15574;3893,5;3893,5;1;1;0,384615385;0,8;0,8;0,307692308;202101;null;null;null;abaixo da meta;1
4400591;202102;4;4;4;2;0;2;2;2;0;2642;0;2642;2642;2642;1;1;0,5;1;1;0,5;202102;null;null;null;abaixo da meta;1
4400592;202102;8;8;8;2;0;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202102;75;0;25760;abaixo da meta;1
4400593;202105;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202105;93;0;28315;abaixo da meta;1
4400594;202108;8;8;8;8;0;8;2;2;0;3258;0;3258;3258;3258;1;1;1;0,25;0,25;0,25;202108;null;null;null;abaixo da meta;1
4400595;202103;12;12;12;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202103;null;null;null;abaixo da meta;1
4400595;202109;14;14;14;10;0;10;2;2;0;3244;0;3244;3244;3244;1;1;0,714285714;0,2;0,2;0,142857143;202109;null;null;null;abaixo da meta;1
4400596;202102;26;26;26;24;0;24;4;4;0;8640;0;8640;4320;4320;1;1;0,923076923;0,166666667;0,166666667;0,153846154;202102;60;0;27716;abaixo da meta;1
4400596;202102;26;26;26;24;0;24;4;4;0;8640;0;8640;4320;4320;1;1;0,923076923;0,166666667;0,166666667;0,153846154;202102;80;0;24782;abaixo da meta;2
4400596;202105;14;14;14;12;4;8;2;2;0;2590;0;2590;2590;2590;1;1;0,571428571;0,25;0,25;0,142857143;202105;60;0;27716;abaixo da meta;1
4400596;202105;14;14;14;12;4;8;2;2;0;2590;0;2590;2590;2590;1;1;0,571428571;0,25;0,25;0,142857143;202105;80;0;24782;abaixo da meta;2
4400596;202109;10;10;10;10;0;10;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202109;60;0;27716;abaixo da meta;1
4400596;202109;10;10;10;10;0;10;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202109;80;0;24782;abaixo da meta;2
4400597;202104;6;6;6;2;0;2;2;2;0;7634;0;7634;7634;7634;1;1;0,333333333;1;1;0,333333333;202104;84;0;23696;abaixo da meta;1
4400598;202105;16;16;16;6;2;4;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202105;66;0;28343;abaixo da meta;1
4400598;202106;16;16;16;14;2;12;6;6;0;11420;0;11420;3806,666666;3806,666666;1;1;0,75;0,5;0,5;0,375;202106;66;0;28343;abaixo da meta;1
4400599;202108;18;18;18;18;2;16;4;4;0;4040;0;4040;2020;2020;1;1;0,888888889;0,25;0,25;0,222222222;202108;null;null;null;abaixo da meta;1
4400600;202102;4;4;4;4;0;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202102;null;null;null;abaixo da meta;1
4400601;202107;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202107;71;0;24580;abaixo da meta;1
4400603;202106;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202106;null;null;null;abaixo da meta;1
4400603;202109;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202109;null;null;null;abaixo da meta;1
4400604;202104;10;10;10;4;0;4;0;0;0;0;0;0;0;0;1;1;0,4;0;0;0;202104;null;null;null;abaixo da meta;1
4400604;202109;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202109;null;null;null;abaixo da meta;1
4400605;202101;34;34;26;10;0;10;6;2;4;15076;13428;1648;5025,333334;1648;1;0,764705882;0,384615385;0,6;0,2;0,058823529;202101;null;null;null;abaixo da meta;1
4400605;202105;6;6;6;4;2;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202105;null;null;null;abaixo da meta;1
4400605;202106;4;4;4;4;0;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202106;null;null;null;abaixo da meta;1
4400606;202101;10;10;10;8;0;8;0;0;0;0;0;0;0;0;1;1;0,8;0;0;0;202101;55;0;23037;abaixo da meta;1
4400606;202101;10;10;10;8;0;8;0;0;0;0;0;0;0;0;1;1;0,8;0;0;0;202101;76;0;27215;abaixo da meta;2
4400606;202105;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202105;55;0;23037;abaixo da meta;1
4400606;202105;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202105;76;0;27215;abaixo da meta;2
4400606;202105;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;55;0;23037;abaixo da meta;3
4400606;202105;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;76;0;27215;abaixo da meta;4
4400607;202103;12;12;12;12;6;6;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202103;null;null;null;abaixo da meta;1
4400608;202107;14;14;14;12;0;12;4;4;0;8670;0;8670;4335;4335;1;1;0,857142857;0,333333333;0,333333333;0,285714286;202107;null;null;null;abaixo da meta;1
4400608;202107;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202107;null;null;null;abaixo da meta;2
4400609;202104;22;22;22;14;0;14;4;4;0;9060;0;9060;4530;4530;1;1;0,636363636;0,285714286;0,285714286;0,181818182;202104;50;0;28010;abaixo da meta;1
4400609;202104;16;16;16;10;0;10;0;0;0;0;0;0;0;0;1;1;0,625;0;0;0;202104;50;0;28010;abaixo da meta;2
4400609;202109;6;6;6;6;0;6;4;4;0;7196;0;7196;3598;3598;1;1;1;0,666666667;0,666666667;0,666666667;202109;50;0;28010;abaixo da meta;1
4400610;202101;22;22;20;12;4;8;6;6;0;10314;0;10314;3438;3438;1;0,909090909;0,4;0,75;0,75;0,272727273;202101;null;null;null;abaixo da meta;1
4400610;202109;18;18;18;8;2;6;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202109;null;null;null;abaixo da meta;1
4400612;202104;8;8;8;2;0;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202104;null;null;null;abaixo da meta;1
4400612;202107;10;10;10;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;null;null;null;abaixo da meta;1
4400613;202104;8;8;8;4;0;4;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202104;65;0;27378;abaixo da meta;1
4400613;202104;8;8;8;4;0;4;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202104;78;0;27173;abaixo da meta;2
4400613;202104;8;8;8;4;0;4;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202104;97;0;26410;abaixo da meta;3
4400613;202106;54;54;12;8;0;8;2;2;0;4174;0;4174;4174;4174;1;0,222222222;0,666666667;0,25;0,25;0,037037037;202106;65;0;27378;abaixo da meta;1
4400613;202106;54;54;12;8;0;8;2;2;0;4174;0;4174;4174;4174;1;0,222222222;0,666666667;0,25;0,25;0,037037037;202106;78;0;27173;abaixo da meta;2
4400613;202106;54;54;12;8;0;8;2;2;0;4174;0;4174;4174;4174;1;0,222222222;0,666666667;0,25;0,25;0,037037037;202106;97;0;26410;abaixo da meta;3
4400613;202106;12;12;12;2;0;2;0;0;0;0;0;0;0;0;1;1;0,166666667;0;0;0;202106;65;0;27378;abaixo da meta;4
4400613;202106;12;12;12;2;0;2;0;0;0;0;0;0;0;0;1;1;0,166666667;0;0;0;202106;78;0;27173;abaixo da meta;5
4400613;202106;12;12;12;2;0;2;0;0;0;0;0;0;0;0;1;1;0,166666667;0;0;0;202106;97;0;26410;abaixo da meta;6
4400614;202105;4;4;4;4;0;4;2;2;0;4284;0;4284;4284;4284;1;1;1;0,5;0,5;0,5;202105;60;0;23315;abaixo da meta;1
4400616;202109;8;8;8;8;0;8;4;4;0;14298;0;14298;7149;7149;1;1;1;0,5;0,5;0,5;202109;null;null;null;abaixo da meta;1
4400617;202106;20;20;20;10;0;10;2;2;0;2386;0;2386;2386;2386;1;1;0,5;0,2;0,2;0,1;202106;null;null;null;abaixo da meta;1
4400617;202108;22;22;22;8;0;8;0;0;0;0;0;0;0;0;1;1;0,363636364;0;0;0;202108;null;null;null;abaixo da meta;1
4400618;202108;6;6;6;4;0;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202108;null;null;null;abaixo da meta;1
4400619;202106;18;18;18;10;2;8;2;0;2;10070;10070;0;10070;0;1;1;0,444444444;0,25;0;0;202106;null;null;null;abaixo da meta;1
4400623;202102;8;8;8;6;0;6;4;4;0;6050;0;6050;3025;3025;1;1;0,75;0,666666667;0,666666667;0,5;202102;null;null;null;abaixo da meta;1
4400623;202107;4;4;4;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;null;null;null;abaixo da meta;1
4400626;202105;12;12;12;12;0;12;2;2;0;2720;0;2720;2720;2720;1;1;1;0,166666667;0,166666667;0,166666667;202105;51;0;26374;abaixo da meta;1
4400627;202104;22;22;18;12;4;8;2;2;0;3520;0;3520;3520;3520;1;0,818181818;0,444444444;0,25;0,25;0,090909091;202104;null;null;null;abaixo da meta;1
4400628;202105;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202105;null;null;null;abaixo da meta;1
4400629;202107;6;6;6;4;0;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202107;null;null;null;abaixo da meta;1
4400630;202101;10;10;10;10;2;8;2;2;0;4776;0;4776;4776;4776;1;1;0,8;0,25;0,25;0,2;202101;null;null;null;abaixo da meta;1
4400630;202107;2;2;2;2;0;2;2;2;0;5112;0;5112;5112;5112;1;1;1;1;1;1;202107;null;null;null;abaixo da meta;1
4400631;202104;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202104;null;null;null;abaixo da meta;1
4400632;202103;16;16;16;16;4;12;6;6;0;15842;0;15842;5280,666666;5280,666666;1;1;0,75;0,5;0,5;0,375;202103;89;0;21554;abaixo da meta;1
4400632;202106;8;8;8;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202106;89;0;21554;abaixo da meta;1
4400633;202103;12;12;12;12;0;12;4;4;0;4192;0;4192;2096;2096;1;1;1;0,333333333;0,333333333;0,333333333;202103;87;0;21826;abaixo da meta;1
4400633;202104;8;8;8;6;0;6;4;4;0;6994;0;6994;3497;3497;1;1;0,75;0,666666667;0,666666667;0,5;202104;87;0;21826;abaixo da meta;1
4400633;202104;20;20;20;14;6;8;2;2;0;4036;0;4036;4036;4036;1;1;0,4;0,25;0,25;0,1;202104;87;0;21826;abaixo da meta;2
4400633;202104;8;8;8;6;2;4;2;2;0;2572;0;2572;2572;2572;1;1;0,5;0,5;0,5;0,25;202104;87;0;21826;abaixo da meta;3
4400634;202107;14;14;14;8;0;8;0;0;0;0;0;0;0;0;1;1;0,571428571;0;0;0;202107;null;null;null;abaixo da meta;1
4400635;202108;8;8;8;6;0;6;2;2;0;1308;0;1308;1308;1308;1;1;0,75;0,333333333;0,333333333;0,25;202108;null;null;null;abaixo da meta;1
4400636;202101;12;12;12;10;0;10;0;0;0;0;0;0;0;0;1;1;0,833333333;0;0;0;202101;null;null;null;abaixo da meta;1
4400637;202103;26;26;24;12;2;10;0;0;0;0;0;0;0;0;1;0,923076923;0,416666667;0;0;0;202103;null;null;null;abaixo da meta;1
4400638;202102;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202102;null;null;null;abaixo da meta;1
4400638;202104;8;8;8;6;0;6;0;0;0;0;0;0;0;0;1;1;0,75;0;0;0;202104;null;null;null;abaixo da meta;1
4400638;202109;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202109;null;null;null;abaixo da meta;1
4400639;202101;10;10;10;10;0;10;6;6;0;7884;0;7884;2628;2628;1;1;1;0,6;0,6;0,6;202101;null;null;null;abaixo da meta;1
4400639;202102;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202102;null;null;null;abaixo da meta;1
4400640;202105;8;8;8;6;2;4;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202105;null;null;null;abaixo da meta;1
4400640;202106;20;20;16;12;0;12;4;4;0;6738;0;6738;3369;3369;1;0,8;0,75;0,333333333;0,333333333;0,2;202106;null;null;null;abaixo da meta;1
4400641;202104;8;8;8;8;4;4;2;2;0;4038;0;4038;4038;4038;1;1;0,5;0,5;0,5;0,25;202104;null;null;null;abaixo da meta;1
4400641;202105;18;18;18;12;8;4;0;0;0;0;0;0;0;0;1;1;0,222222222;0;0;0;202105;null;null;null;abaixo da meta;1
4400642;202103;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202103;87;0;28567;abaixo da meta;1
4400642;202108;4;4;4;4;0;4;2;2;0;5028;0;5028;5028;5028;1;1;1;0,5;0,5;0,5;202108;87;0;28567;abaixo da meta;1
